accuracy,loss,val_accuracy,val_loss
0.3375000059604645,2.1063294410705566,0.4300000071525574,1.7104791402816772
0.5550000071525574,1.3740148544311523,0.6700000166893005,1.1402103900909424
0.7699999809265137,0.8158890008926392,0.6800000071525574,0.9254226684570312
0.8450000286102295,0.4487575888633728,0.6800000071525574,0.9210211038589478
