experiment_no,epoch,train_loss,val_loss,train_accuracy,val_accuracy
57,1,2.160945415496826,1.9045747518539429,0.23000000417232513,0.3199999928474426
57,2,1.5892715454101562,1.314383864402771,0.5224999785423279,0.5699999928474426
57,3,0.9252880811691284,0.8954968452453613,0.7300000190734863,0.7200000286102295
57,4,0.5798009037971497,0.7183570265769958,0.824999988079071,0.7799999713897705
